  0.509541E+00  0.000000E+00  0.707348E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.182648E+02  0.891603E+02  0.126272E+03  0.257266E+04  0.257285E+04  0.356430E+01  0.120091E+03  0.237519E+03  0.397221E+03  0.416806E+03  0.234109E+03  0.411023E+03  0.918315E+03  0.110369E+04  0.102114E+04  0.101768E+04  0.199842E+03  0.209410E+03  0.190307E+03
  0.502126E+00  0.000000E+00  0.702122E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.201236E+02  0.905074E+02  0.124591E+03  0.257276E+04  0.257294E+04  0.351286E+01  0.120051E+03  0.237410E+03  0.396898E+03  0.416696E+03  0.234073E+03  0.411073E+03  0.918370E+03  0.110369E+04  0.102120E+04  0.101762E+04  0.199924E+03  0.209328E+03  0.190312E+03
  0.496922E+00  0.000000E+00  0.697471E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.207788E+02  0.915236E+02  0.123271E+03  0.257283E+04  0.257301E+04  0.348357E+01  0.120021E+03  0.237327E+03  0.396678E+03  0.416628E+03  0.234041E+03  0.411115E+03  0.918417E+03  0.110369E+04  0.102126E+04  0.101757E+04  0.199997E+03  0.209254E+03  0.190317E+03
  0.504670E+00  0.000000E+00  0.689555E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.125980E+01  0.930495E+02  0.121773E+03  0.257300E+04  0.257319E+04  0.363800E+01  0.120036E+03  0.237346E+03  0.397061E+03  0.416834E+03  0.233981E+03  0.411165E+03  0.918495E+03  0.110368E+04  0.102135E+04  0.101748E+04  0.200122E+03  0.209124E+03  0.190328E+03
  0.509639E+00  0.000000E+00  0.714011E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.224365E+02  0.872040E+02  0.128144E+03  0.257253E+04  0.257273E+04  0.351666E+01  0.120105E+03  0.237566E+03  0.397202E+03  0.416764E+03  0.234156E+03  0.410974E+03  0.918247E+03  0.110369E+04  0.102106E+04  0.101775E+04  0.199736E+03  0.209518E+03  0.190300E+03
  0.511314E+00  0.000000E+00  0.713981E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.213798E+02  0.872029E+02  0.128216E+03  0.257254E+04  0.257273E+04  0.353686E+01  0.120111E+03  0.237582E+03  0.397280E+03  0.416797E+03  0.234155E+03  0.410972E+03  0.918247E+03  0.110368E+04  0.102106E+04  0.101775E+04  0.199737E+03  0.209517E+03  0.190300E+03
  0.507228E+00  0.000000E+00  0.713991E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.238367E+02  0.872242E+02  0.128025E+03  0.257252E+04  0.257272E+04  0.348812E+01  0.120095E+03  0.237542E+03  0.397091E+03  0.416716E+03  0.234156E+03  0.410978E+03  0.918247E+03  0.110369E+04  0.102106E+04  0.101775E+04  0.199737E+03  0.209518E+03  0.190299E+03
  0.506032E+00  0.000000E+00  0.717116E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.260621E+02  0.862644E+02  0.128853E+03  0.257246E+04  0.257266E+04  0.345168E+01  0.120096E+03  0.237551E+03  0.397025E+03  0.416671E+03  0.234178E+03  0.410957E+03  0.918216E+03  0.110369E+04  0.102103E+04  0.101778E+04  0.199687E+03  0.209569E+03  0.190295E+03
  0.506943E+00  0.000000E+00  0.718970E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.264862E+02  0.856656E+02  0.129427E+03  0.257243E+04  0.257263E+04  0.344924E+01  0.120103E+03  0.237573E+03  0.397060E+03  0.416677E+03  0.234191E+03  0.410942E+03  0.918197E+03  0.110369E+04  0.102101E+04  0.101780E+04  0.199658E+03  0.209598E+03  0.190294E+03
  0.510707E+00  0.000000E+00  0.724485E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.272143E+02  0.837863E+02  0.131215E+03  0.257235E+04  0.257255E+04  0.345419E+01  0.120129E+03  0.237647E+03  0.397214E+03  0.416717E+03  0.234228E+03  0.410897E+03  0.918143E+03  0.110368E+04  0.102095E+04  0.101786E+04  0.199571E+03  0.209686E+03  0.190288E+03
  0.508954E+00  0.000000E+00  0.724543E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.280687E+02  0.837944E+02  0.131135E+03  0.257234E+04  0.257254E+04  0.343341E+01  0.120122E+03  0.237630E+03  0.397133E+03  0.416681E+03  0.234229E+03  0.410900E+03  0.918142E+03  0.110369E+04  0.102095E+04  0.101786E+04  0.199570E+03  0.209687E+03  0.190288E+03
  0.511732E+00  0.000000E+00  0.725450E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.271667E+02  0.834384E+02  0.131552E+03  0.257234E+04  0.257254E+04  0.345930E+01  0.120135E+03  0.237663E+03  0.397258E+03  0.416731E+03  0.234234E+03  0.410889E+03  0.918134E+03  0.110368E+04  0.102094E+04  0.101787E+04  0.199556E+03  0.209701E+03  0.190287E+03
  0.508973E+00  0.000000E+00  0.716993E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.244436E+02  0.862778E+02  0.128963E+03  0.257247E+04  0.257267E+04  0.348723E+01  0.120108E+03  0.237579E+03  0.397160E+03  0.416731E+03  0.234177E+03  0.410953E+03  0.918217E+03  0.110369E+04  0.102103E+04  0.101778E+04  0.199689E+03  0.209566E+03  0.190296E+03
  0.497835E+00  0.000000E+00  0.718391E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.304456E+02  0.859389E+02  0.128806E+03  0.257242E+04  0.257260E+04  0.334729E+01  0.120066E+03  0.237480E+03  0.396647E+03  0.416502E+03  0.234189E+03  0.410960E+03  0.918203E+03  0.110369E+04  0.102101E+04  0.101780E+04  0.199667E+03  0.209591E+03  0.190292E+03
  0.514700E+00  0.000000E+00  0.714943E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.197400E+02  0.868808E+02  0.128656E+03  0.257253E+04  0.257273E+04  0.357037E+01  0.120127E+03  0.237622E+03  0.397434E+03  0.416859E+03  0.234161E+03  0.410960E+03  0.918238E+03  0.110368E+04  0.102105E+04  0.101776E+04  0.199722E+03  0.209532E+03  0.190300E+03
  0.500918E+00  0.000000E+00  0.712831E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.266251E+02  0.876038E+02  0.127408E+03  0.257253E+04  0.257271E+04  0.342177E+01  0.120067E+03  0.237472E+03  0.396806E+03  0.416599E+03  0.234150E+03  0.410995E+03  0.918259E+03  0.110369E+04  0.102108E+04  0.101774E+04  0.199755E+03  0.209501E+03  0.190299E+03
  0.507580E+00  0.000000E+00  0.703973E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.173273E+02  0.900656E+02  0.125280E+03  0.257273E+04  0.257292E+04  0.356546E+01  0.120077E+03  0.237476E+03  0.397143E+03  0.416790E+03  0.234085E+03  0.411051E+03  0.918351E+03  0.110369E+04  0.102118E+04  0.101764E+04  0.199895E+03  0.209356E+03  0.190311E+03
  0.501729E+00  0.000000E+00  0.705653E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.225006E+02  0.896093E+02  0.125496E+03  0.257269E+04  0.257287E+04  0.348250E+01  0.120057E+03  0.237431E+03  0.396868E+03  0.416664E+03  0.234099E+03  0.411047E+03  0.918335E+03  0.110369E+04  0.102116E+04  0.101766E+04  0.199868E+03  0.209385E+03  0.190308E+03
  0.504985E+00  0.000000E+00  0.704239E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.194864E+02  0.899877E+02  0.125250E+03  0.257272E+04  0.257291E+04  0.353201E+01  0.120067E+03  0.237453E+03  0.397022E+03  0.416738E+03  0.234088E+03  0.411053E+03  0.918349E+03  0.110369E+04  0.102118E+04  0.101764E+04  0.199890E+03  0.209361E+03  0.190310E+03
  0.505665E+00  0.000000E+00  0.711029E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.231348E+02  0.881149E+02  0.127122E+03  0.257257E+04  0.257277E+04  0.349085E+01  0.120083E+03  0.237506E+03  0.397029E+03  0.416705E+03  0.234136E+03  0.411002E+03  0.918277E+03  0.110369E+04  0.102110E+04  0.101772E+04  0.199783E+03  0.209471E+03  0.190302E+03
  0.506339E+00  0.000000E+00  0.702361E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.171160E+02  0.904707E+02  0.124809E+03  0.257276E+04  0.257295E+04  0.356230E+01  0.120069E+03  0.237453E+03  0.397091E+03  0.416777E+03  0.234074E+03  0.411065E+03  0.918367E+03  0.110369E+04  0.102120E+04  0.101762E+04  0.199920E+03  0.209331E+03  0.190313E+03
  0.508354E+00  0.000000E+00  0.697550E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.104210E+02  0.916158E+02  0.123663E+03  0.257286E+04  0.257305E+04  0.362308E+01  0.120067E+03  0.237439E+03  0.397202E+03  0.416850E+03  0.234039E+03  0.411098E+03  0.918415E+03  0.110368E+04  0.102126E+04  0.101757E+04  0.199996E+03  0.209252E+03  0.190319E+03
  0.507996E+00  0.000000E+00  0.694836E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.680418E+01  0.921799E+02  0.123004E+03  0.257291E+04  0.257310E+04  0.363926E+01  0.120060E+03  0.237416E+03  0.397196E+03  0.416862E+03  0.234019E+03  0.411119E+03  0.918442E+03  0.110368E+04  0.102129E+04  0.101754E+04  0.200039E+03  0.209209E+03  0.190322E+03
  0.503458E+00  0.000000E+00  0.693709E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.121517E+02  0.923405E+02  0.122612E+03  0.257292E+04  0.257311E+04  0.359143E+01  0.120040E+03  0.237364E+03  0.396990E+03  0.416781E+03  0.234012E+03  0.411134E+03  0.918454E+03  0.110368E+04  0.102130E+04  0.101753E+04  0.200056E+03  0.209191E+03  0.190323E+03
  0.500618E+00  0.000000E+00  0.687113E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.744199E+01  0.933035E+02  0.121220E+03  0.257303E+04  0.257321E+04  0.360581E+01  0.120015E+03  0.237289E+03  0.396884E+03  0.416773E+03  0.233963E+03  0.411189E+03  0.918519E+03  0.110367E+04  0.102138E+04  0.101746E+04  0.200160E+03  0.209085E+03  0.190331E+03
  0.495121E+00  0.000000E+00  0.688980E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.162712E+02  0.929723E+02  0.121426E+03  0.257298E+04  0.257316E+04  0.352351E+01  0.119997E+03  0.237249E+03  0.396626E+03  0.416655E+03  0.233979E+03  0.411183E+03  0.918501E+03  0.110368E+04  0.102136E+04  0.101748E+04  0.200130E+03  0.209117E+03  0.190327E+03
  0.501148E+00  0.000000E+00  0.690786E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.117186E+02  0.928076E+02  0.121927E+03  0.257297E+04  0.257315E+04  0.358472E+01  0.120024E+03  0.237320E+03  0.396895E+03  0.416757E+03  0.233991E+03  0.411160E+03  0.918483E+03  0.110368E+04  0.102134E+04  0.101750E+04  0.200102E+03  0.209145E+03  0.190326E+03
  0.492247E+00  0.000000E+00  0.686581E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.169087E+02  0.932084E+02  0.120942E+03  0.257301E+04  0.257319E+04  0.350565E+01  0.119981E+03  0.237205E+03  0.396505E+03  0.416618E+03  0.233962E+03  0.411206E+03  0.918525E+03  0.110368E+04  0.102139E+04  0.101745E+04  0.200168E+03  0.209078E+03  0.190330E+03
